id,created_by,created_date,last_modified_by,last_modified_date,is_active,title,description,work_schedule,radius_unit,location_state,location_list,role_location,resume_option,budget,status,error,template_question_id,template_question_name,question_form_description,redirect_url,start_date,end_date,close_date,group_id,minor_id,campaign_id,company_id,history_status,ref_id
417,admin,2022-06-21 03:31:35.992000,self_client,2022-07-27 08:18:53.421507,0,Job 935,Desc,Part Time,,,,Remote,Required,,2,,36,,,,,,,,1,57,33,1,417
418,admin,2022-06-21 03:31:35.992000,self_client,2022-07-27 08:18:53.421507,0,Job 935,Desc,Part Time,,,,Remote,Required,,2,,36,,,,,,,,1,57,33,1,418
419,admin,2022-06-21 03:31:35.992000,self_client,2022-07-27 08:18:53.421507,0,Job 935,Desc,Part Time,,,,Remote,Required,,2,,36,,,,,,,,1,57,33,1,419
420,admin,2022-06-21 03:31:35.992000,self_client,2022-07-27 08:18:53.421507,0,Job 935,Desc,Part Time,,,,Remote,Required,,2,,36,,,,,,,,1,57,33,1,420
421,admin,2022-06-21 03:31:35.992000,self_client,2022-07-27 08:18:53.421507,0,Job 935,Desc,Part Time,,,,Remote,Required,,2,,36,,,,,,,,1,57,33,1,421
422,admin,2022-06-21 08:39:25.230286,admin,2022-07-27 08:18:53.421507,0,Job 338,desc,Part Time,,,,In Person,Required,,3,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,18,5,1,3,422
423,admin,2022-06-21 08:39:25.230000,myuser,2022-07-27 08:18:53.421507,1,Job 338,desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,18,5,1,2,423
424,admin,2022-06-21 08:39:25.230000,myuser,2022-07-27 08:18:53.421507,1,Job 338,desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,18,5,1,2,424
425,admin,2022-06-21 08:39:25.230000,myuser,2022-07-27 08:18:53.421507,1,Job 338,desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,18,5,1,2,425
426,admin,2022-06-21 08:39:25.230000,myuser,2022-07-27 08:18:53.421507,1,Job 338,desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,18,5,1,2,426
427,admin,2022-06-21 08:39:25.230000,myuser,2022-07-27 08:18:53.421507,1,Job 338,desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,18,5,1,2,427
428,admin,2022-06-21 08:39:25.230000,myuser,2022-07-27 08:18:53.421507,1,Job 338,desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,18,5,1,2,428
429,admin,2022-06-21 08:39:25.230000,myuser,2022-07-27 08:18:53.421507,1,Job 338,desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,18,5,1,2,429
430,admin,2022-06-21 08:39:25.230000,myuser,2022-07-27 08:18:53.421507,1,Job 338,desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,18,5,1,2,430
431,admin,2022-06-21 08:39:25.230000,myuser,2022-07-27 08:18:53.421507,1,Job 338,desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,18,5,1,2,431
432,admin,2022-06-21 08:39:25.230000,myuser,2022-07-27 08:18:53.421507,1,Job 338,desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,18,5,1,2,432
433,admin,2022-06-21 08:39:25.230000,myuser,2022-07-27 08:18:53.421507,1,Job 338,desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,18,5,1,2,433
434,admin,2022-06-21 08:39:25.230000,myuser,2022-07-27 08:18:53.421507,1,Job 338,desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,18,5,1,2,434
435,admin,2022-06-21 08:39:25.230000,myuser,2022-07-27 08:18:53.421507,1,Job 338,desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,18,5,1,2,435
436,admin,2022-06-21 08:39:25.230000,myuser,2022-07-27 08:18:53.421507,1,Job 338,desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,18,5,1,2,436
437,admin,2022-06-21 08:39:25.230000,myuser,2022-07-27 08:18:53.421507,1,Job 338,desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,18,5,1,2,437
438,admin,2022-06-21 08:39:25.230000,myuser,2022-07-27 08:18:53.421507,1,Job 338,desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,18,5,1,2,438
439,admin,2022-06-21 08:39:25.230000,myuser,2022-07-27 08:18:53.421507,1,Job 338,desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,18,5,1,2,439
440,admin,2022-06-21 09:30:42.702831,self_client,2022-07-27 08:18:53.421507,1,PPH Level,Job Description,FULL_TIME,,,,REMOTE,REQUIRED,,1,,37,,,http://,,,,,1,1,1,3,440
441,admin,2022-06-21 09:53:38.092313,admin,2022-07-27 08:18:53.421507,0,Job 452,Desc,Part Time,,,,In Person,Required,,3,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,58,33,3,441
442,admin,2022-06-21 09:53:38.092000,self_client,2022-07-27 08:18:53.421507,1,Job 452,Desc,Full Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,58,33,1,442
443,admin,2022-06-21 09:53:38.092000,self_client,2022-07-27 08:18:53.421507,1,Job 452,Desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,58,33,1,443
444,admin,2022-06-21 09:53:38.092000,self_client,2022-07-27 08:18:53.421507,1,Job 452,Desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,58,33,1,444
445,admin,2022-06-21 09:53:38.092000,self_client,2022-07-27 08:18:53.421507,1,Job 452,Desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,58,33,1,445
446,admin,2022-06-21 09:53:38.092000,self_client,2022-07-27 08:18:53.421507,1,Job 452,Desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,58,33,1,446
447,admin,2022-06-21 09:53:38.092000,self_client,2022-07-27 08:18:53.421507,1,Job 452,Desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,58,33,1,447
448,admin,2022-06-21 09:53:38.092000,self_client,2022-07-27 08:18:53.421507,1,Job 452,Desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,58,33,1,448
449,admin,2022-06-21 09:53:38.092000,self_client,2022-07-27 08:18:53.421507,1,Job 452,Desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,58,33,1,449
450,admin,2022-06-21 09:53:38.092000,self_client,2022-07-27 08:18:53.421507,1,Job 452,Desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,58,33,1,450
451,admin,2022-06-21 09:53:38.092000,self_client,2022-07-27 08:18:53.421507,1,Job 452,Desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,58,33,1,451
452,admin,2022-06-21 09:53:38.092000,self_client,2022-07-27 08:18:53.421507,1,Job 452,Desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,58,33,1,452
453,admin,2022-06-21 09:53:38.092000,self_client,2022-07-27 08:18:53.421507,1,Job 452,Desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,58,33,1,453
454,admin,2022-06-21 09:53:38.092000,self_client,2022-07-27 08:18:53.421507,1,Job 452,Desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,58,33,1,454
455,admin,2022-06-21 09:53:38.092000,self_client,2022-07-27 08:18:53.421507,1,Job 452,Desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,58,33,1,455
456,admin,2022-06-21 09:53:38.092000,self_client,2022-07-27 08:18:53.421507,1,Job 452,Desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,58,33,1,456
457,admin,2022-06-21 09:53:38.092000,self_client,2022-07-27 08:18:53.421507,1,Job 452,Desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,58,33,1,457
458,admin,2022-06-22 04:37:29.855205,admin,2022-07-27 08:18:53.421507,0,Job 1136,Desc,Full Time,,,,Remote,Required,,3,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,458
459,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,0,Job 1136_update_v2,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,459
460,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,460
461,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,461
462,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,462
463,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,463
464,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,464
465,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,465
466,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,466
467,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,467
468,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,468
469,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,469
470,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,470
471,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,471
472,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,472
473,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,473
474,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,474
475,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,475
476,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,476
477,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,477
478,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,0,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,478
479,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,479
480,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,480
481,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,0,Job 1136_update_v2,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,481
482,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,0,Job 1136_update,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,482
483,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136_update,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,483
484,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136_update,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,484
485,admin,2022-06-22 07:15:22.469527,admin,2022-07-27 08:18:53.421507,0,Job 214,Desc,Part Time,,,,In Person,Required,,3,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,5,62,8,3,485
486,admin,2022-06-22 07:15:22.469000,admin,2022-07-27 08:18:53.421507,1,Job 214,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,5,62,8,3,486
487,admin,2022-06-22 07:15:22.469000,admin,2022-07-27 08:18:53.421507,1,Job 214,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,5,62,8,3,487
488,admin,2022-06-22 07:15:22.469000,admin,2022-07-27 08:18:53.421507,1,Job 214,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,5,62,8,3,488
489,admin,2022-06-22 07:15:22.469000,admin,2022-07-27 08:18:53.421507,1,Job 214,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,5,62,8,3,489
490,admin,2022-06-22 07:15:22.469000,admin,2022-07-27 08:18:53.421507,1,Job 214,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,5,62,8,3,490
491,admin,2022-06-22 07:15:22.469000,admin,2022-07-27 08:18:53.421507,1,Job 214,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,5,62,8,3,491
492,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136_update_v2,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,492
493,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136_update_v2,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,493
494,self_client,2022-06-22 07:22:02.556095,self_client,2022-07-27 08:18:53.421507,0,123,123,Part Time,,,,,Required,,3,,,,,http://google.com,,,,,3,100,33,3,494
495,self_client,2022-06-22 07:22:02.556000,self_client,2022-07-27 08:18:53.421507,0,123,123,Part Time,,,,,Required,,1,,,,,http://google.com,,,,,3,100,33,2,495
496,self_client,2022-06-22 07:22:02.556000,self_client,2022-07-27 08:18:53.421507,0,123,123,Part Time,,,,,Required,,1,,,,,http://google.com,,,,,3,100,33,2,496
497,self_client,2022-06-22 07:22:02.556000,self_client,2022-07-27 08:18:53.421507,0,123,123,Part Time,,,,,Required,,1,,,,,http://google.com,,,,,3,100,33,2,497
498,self_client,2022-06-22 07:22:02.556000,self_client,2022-07-27 08:18:53.421507,0,123,123,Part Time,,,,,Required,,1,,,,,http://google.com,,,,,3,100,33,2,498
499,self_client,2022-06-22 07:22:02.556000,self_client,2022-07-27 08:18:53.421507,0,123,123,Part Time,,,,,Required,,1,,,,,http://google.com,,,,,3,100,33,2,499
500,self_client,2022-06-22 07:22:02.556000,self_client,2022-07-27 08:18:53.421507,0,123,123,Part Time,,,,,Required,,1,,,,,http://google.com,,,,,3,100,33,2,500
501,self_client,2022-06-22 07:22:02.556000,self_client,2022-07-27 08:18:53.421507,0,123,123,Part Time,,,,,Required,,1,,,,,http://google.com,,,,,3,100,33,2,501
502,self_client,2022-06-22 07:22:02.556000,self_client,2022-07-27 08:18:53.421507,0,123,123,Part Time,,,,,Required,,1,,,,,http://google.com,,,,,3,100,33,2,502
503,self_client,2022-06-22 07:22:02.556000,self_client,2022-07-27 08:18:53.421507,0,123,123,Part Time,,,,,Required,,1,,,,,http://google.com,,,,,3,100,33,2,503
504,self_client,2022-06-22 07:22:02.556000,self_client,2022-07-27 08:18:53.421507,0,123,123,Part Time,,,,,Required,,1,,,,,http://google.com,,,,,3,100,33,2,504
505,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136_update_v2,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,505
506,admin,2022-06-22 04:37:29.855000,admin,2022-07-27 08:18:53.421507,1,Job 1136_update_v2,Desc,Full Time,,,,Remote,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,30,55,1,3,506
507,admin,2022-06-22 17:29:25.735922,admin,2022-07-27 08:18:53.421507,0,Job 1227,Desc,Part Time,,,,In Person,Required,,3,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,507
508,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,508
509,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,509
510,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,510
511,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,511
512,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,512
513,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,513
514,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,514
515,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,515
516,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,516
517,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,517
518,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,518
519,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,519
520,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,520
521,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,521
522,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,522
523,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,523
524,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,524
525,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,525
526,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,526
527,admin,2022-06-22 17:29:25.735000,admin,2022-07-27 08:18:53.421507,1,Job 1227,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,47,101,1,3,527
528,self_client,2022-06-22 17:59:31.463423,self_client,2022-07-27 08:18:53.421507,0,Job 1258,Desc,Part Time,,,,In Person,Required,,3,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,27,54,33,3,528
529,self_client,2022-06-22 17:59:31.463000,self_client,2022-07-27 08:18:53.421507,1,Job 1258,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,27,54,33,2,529
530,self_client,2022-06-22 17:59:31.463000,self_client,2022-07-27 08:18:53.421507,1,Job 1258,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,27,54,33,2,530
531,self_client,2022-06-22 17:59:31.463000,self_client,2022-07-27 08:18:53.421507,1,Job 1258,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,27,54,33,2,531
532,self_client,2022-06-22 17:59:31.463000,self_client,2022-07-27 08:18:53.421507,1,Job 1258,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,27,54,33,2,532
533,self_client,2022-06-22 17:59:31.463000,self_client,2022-07-27 08:18:53.421507,1,Job 1258,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,27,54,33,2,533
534,self_client,2022-06-22 17:59:31.463000,self_client,2022-07-27 08:18:53.421507,1,Job 1258,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,27,54,33,2,534
535,self_client,2022-06-22 17:59:31.463000,self_client,2022-07-27 08:18:53.421507,1,Job 1258,Desc,Part Time,,,,In Person,Required,,1,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,27,54,33,2,535
